imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,budget_adj,revenue_adj,vote_avg
tt2911668,2.272044,0,45895,Beyond the Reach,Michael Douglas:17784 points|Jeremy Irvine|Hanna Mangan Lawrence|Ronny Cox|Martin Palmer,Jean-Baptiste LÃ©onetti,desert|hunting,95,Thriller,|Furthur Films|,4/17/15,81,5.5,0,48603,5.6
tt3332064,2.234573,150000000,128388320,Pan,Levi Miller|Garrett Hedlund|Hugh Jackman:29945 points|Rooney Mara:23255 points|Amanda Seyfried:7121 points,Joe Wright:6785 points,flying|magic|fairy tale|peter pan|mermaid,111,Adventure|Family|Fantasy,|Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment|,9/24/15,586,5.9,158849998,135963229,5.8
tt3478232,2.165433,0,0,Mythica: The Darkspore,Melanie Stone|Kevin Sorbo|Adam Johnson|Jake Stormoen|Rocky Myers,Anne K. Black,sword|magic|sorcery|necromancer|woman director,108,Action|Adventure|Fantasy,|Arrowstorm Entertainment|,6/24/15,27,5.1,0,0,5.7
tt2582496,2.141506,0,0,Me and Earl and the Dying Girl,Thomas Mann|RJ Cyler|Olivia Cooke|Connie Britton|Nick Offerman,Alfonso Gomez-Rejon,tattoo|high school|leukemia|friends|parody,105,Comedy|Drama,|Indian Paintbrush|,6/12/15,569,7.7,0,0,7.8
tt2452042,2.140199,99000000,246233113,The Peanuts Movie,Noah Schnapp|Bill Melendez|Venus Schultheis|Hadley Belle Miller|Madisyn Shipman,Steve Martino,based on comic strip|family|3d|charlie brown|snoopy,88,Adventure|Animation|Comedy|Family,|Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment|,11/5/15,414,6.4,104840999,260760864,7.1
tt3322364,2.121884,35000000,48623572,Concussion,Will Smith:17690 points|Bitsie Tulloch|Gugu Mbatha-Raw|Alec Baldwin:34962 points|Matthew Willig,Peter Landesman,american football|biography|professional sports|sports injury|nfl,123,Drama,|Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company|,11/12/15,500,6.9,37065000,51492362,7.1
tt3530002,2.096273,25000000,52395996,The Night Before,Joseph Gordon-Levitt:49342 points|Seth Rogen:16544 points|Anthony Mackie|Lizzy Caplan|Jillian Bell,Jonathan Levine:4600 points,male friendship|new york city|drug|christmas eve|childhood friend,100,Comedy,|Sony Pictures|Point Grey Pictures|Good Universe|,11/20/15,363,6.1,26475000,55487359,6.4
tt3605418,2.080935,2500000,5214043,Knock Knock,Keanu Reeves:31163 points|Lorenza Izzo|Ana de Armas|Aaron Burns|Colleen Camp,Eli Roth,female nudity|sex|disc jockey|infidelity|rain,99,Drama|Horror|Thriller,|Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures|,6/26/15,473,4.8,2647500,5521671,4.9
tt2726560,2.070708,34000000,63013281,The Longest Ride,Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston,"George Tillman, Jr.",based on novel|art student|cowboys|injury|bull riding,128,Romance|Drama,|Fox 2000 Pictures|Temple Hill Entertainment|,4/9/15,711,7.3,36006000,66731064,7.1
tt2510894,2.060162,80000000,466183544,Hotel Transylvania 2,Adam Sandler:1282 points|Andy Samberg|Selena Gomez|Kevin James|Steve Buscemi:62549 points,Genndy Tartakovsky,transylvania|hotel|witch|technology|magic,89,Animation|Comedy|Family,|Columbia Pictures|Sony Pictures Animation|,9/21/15,919,6.8,84719999,493688367,6.7
tt2279339,2.055572,17000000,24000000,Love the Coopers,Steve Martin:972 points|Diane Keaton:52796 points|John Goodman:38632 points|Alan Arkin:25324 points|Olivia Wilde:6000 points,Jessie Nelson:1796 points,big family|family relationships|family|woman director|christmas,107,Family|Comedy,|Imagine Entertainment|Groundswell Productions|CBS Films|,11/12/15,111,5.3,18003000,25416000,5.7
tt3488710,2.049886,35000000,61181942,The Walk,Joseph Gordon-Levitt:49342 points|Ben Kingsley:49567 points|Charlotte Le Bon:3598 points|Ben Schwartz|James Badge Dale,Robert Zemeckis:63408 points,1970s|skyscraper|based on true story|tightrope|planning,123,Adventure|Drama|Thriller,|TriStar Pictures|Sony Pictures Entertainment|ImageMovers|,9/30/15,706,6.8,37065000,64791676,7.3
tt2401097,2.026651,11000000,1863315,Tracers,Marie Avgeropoulos|Taylor Lautner|Adam Rayner|Rafi Gavron|Sam Medina,Daniel Benmayor,chinese mafia|parkour|new york city|loan shark|young adult,94,Action|Crime|Drama,|Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films|,1/15/15,326,5.9,11649000,1973251,5.6
tt1524930,2.000338,31000000,104384188,Vacation,Ed Helms:14860 points|Christina Applegate|Skyler Gisondo|Steele Stebbins|Chris Hemsworth:8028 points,John Francis Daley|Jonathan M. Goldstein,route 66|grand canyon|cow|vacation|road trip,99,Adventure|Comedy,|New Line Cinema|BenderSpink|David Dobkin Productions|,7/28/15,846,6.1,32829000,110542854,6.1
tt1029360,1.984529,35000000,95437994,Poltergeist,Sam Rockwell:30380 points|Rosemarie DeWitt:6348 points|Saxon Sharbino|Kyle Catlett|Kennedi Clements,Gil Kenan,poltergeist|haunted house|remake|duringcreditsstinger,93,Horror|Thriller,|Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment|,5/20/15,589,5.0,37065000,101068834,4.9
tt1881002,1.980039,4000000,187112,Maggie,Arnold Schwarzenegger:7180 points|Abigail Breslin:14406 points|Joely Richardson:7103 points|Laura Cayouette|J.D. Evermore,Henry Hobson,post-apocalyptic|dystopia|zombies,95,Horror,|Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films|,5/8/15,384,5.1,4236000,198152,5.6
tt3289728,1.959765,0,2000000,Equals,Kristen Stewart:16821 points|Nicholas Hoult|Guy Pearce:39709 points|Jacki Weaver|Bel Powley,Drake Doremus,illustrator|sex scene|near future|infected|emotions,101,Drama|Romance|Science Fiction,|Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment|,9/4/15,135,5.6,0,2118000,6.1
tt1014763,1.95632,50000000,3324330,Child 44,Tom Hardy:64287 points|Gary Oldman:99813 points|Noomi Rapace:6968 points|Joel Kinnaman|Paddy Considine,Daniel Espinosa:2665 points,murder|serial killer|military|chili|soviet union,137,Crime|Thriller,|Summit Entertainment|Scott Free Productions|Worldview Entertainment|,3/15/15,341,5.9,52949999,3520465,6.5
tt4178092,1.926739,5000000,58978653,The Gift,Jason Bateman|Rebecca Hall:31969 points|Joel Edgerton:16727 points|David Denman|Beau Knapp,Joel Edgerton,detective|stalker|gift|bully|psychological thriller,108,Thriller|Mystery,|Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films|,7/30/15,631,6.6,5295000,62458393,7.1
tt1528854,1.904898,50000000,240360392,Daddy's Home,Will Ferrell|Mark Wahlberg:34510 points|Linda Cardellini|Thomas Haden Church:1722 points|Hannibal Buress,Sean Anders,daddys home,96,Comedy,|Paramount Pictures|Gary Sanchez Productions|Good Universe|Red Granite Pictures|,12/25/15,568,5.7,52949999,254541652,6.1
tt3608646,1.876037,0,0,Mythica: The Necromancer,Melanie Stone|Adam Johnson|Kevin Sorbo|Nicola Posener|Jake Stormoen,A. Todd Smith,sword|magic|sorcery|necromancer,0,Fantasy|Action|Adventure,|Arrowstorm Entertainment|Camera 40 Productions|Bellpond Films|,12/19/15,11,5.4,0,0,5.6
tt3480796,1.872696,10000000,0,Vice,Ambyr Childers|Thomas Jane|Bryan Greenberg|Bruce Willis:62845 points|Johnathon Schaech,Brian A Miller,artificial intelligence|android|self-awareness|mercenary|virtual reality,96,Thriller|Science Fiction|Action|Adventure,|Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment|,1/16/15,181,4.1,10590000,0,4.2
tt1754656,1.865007,64000000,97571250,The Little Prince,Jeff Bridges:18573 points|Rachel McAdams:27148 points|Paul Rudd|Marion Cotillard:47202 points|James Franco:16284 points,Mark Osborne,philosophy|utopia|airplane|adventure|dystopia,92,Adventure|Animation|Fantasy,|Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films|,7/29/15,423,7.5,67775999,103327953,7.8
tt2974918,1.841779,0,233755553,Alvin and the Chipmunks: The Road Chip,Jason Lee|Justin Long|Bella Thorne|Matthew Gray Gubler|Jesse McCartney,Walt Becker,chipmunk|cgi|talking animal|aftercreditsstinger|duringcreditsstinger,92,Adventure|Animation|Comedy|Family,|Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment|,12/17/15,278,5.7,0,247547128,5.1
tt2910904,1.82313,11930000,18340000,The Dressmaker,Kate Winslet:43103 points|Liam Hemsworth:19737 points|Caroline Goodall|Judy Davis:2860 points|Hayley Magnus,Jocelyn Moorhouse,based on novel|australia|dressmaker|hometown|woman director,118,Drama,|Amazon Studios|Film Art Media|Apollo Media|,10/1/15,197,6.9,12633870,19422060,7.1
tt1666801,1.758618,8500000,43528634,The DUFF,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,Ari Sandel,high school|teenager|popularity|high school senior|teen comedy,100,Romance|Comedy,|Wonderland Sound and Vision|CBS Films|Vast Entertainment|,2/20/15,753,6.8,9001500,46096823,6.5
tt2752772,1.742286,10000000,52882018,Sinister 2,Shannyn Sossamon|James Ransone|Tate Ellington|Nicholas King|Lucas Jade Zumann,Ciaran Foy,haunted house|sequel|twins,97,Horror,|Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One|,8/19/15,331,5.5,10590000,56002056,5.3
tt3450650,1.73518,30000000,107597242,Paul Blart: Mall Cop 2,Kevin James|Raini Rodriguez|Eduardo VerÃ¡stegui|Daniella Alonso|Neal McDonough,Andy Fickman,shopping mall|las vegas nevada|security guard,94,Action|Adventure|Comedy|Family,|Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE)|,4/16/15,422,5.3,31770000,113945478,4.4
tt4007502,1.7247119999999898,0,0,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,Chris Buck|Jennifer Lee,sister sister relationship|birthday|song|birthday party|flu,8,Adventure|Animation|Family,|Walt Disney Pictures|Walt Disney Animation Studios|,3/9/15,475,7.0,0,0,6.9
tt0462335,1.661789,0,0,High-Rise,Tom Hiddleston:8154 points|Sienna Miller:6122 points|Jeremy Irons:5744 points|Luke Evans:1823 points|Elisabeth Moss:2774 points,Ben Wheatley,skyscraper|high rise,119,Action|Drama|Science Fiction,|Ingenious Media|HanWay Films|Scope Pictures|Recorded Picture Company (RPC)|Northern Ireland Screen|,9/26/15,161,5.4,0,0,5.6
tt3181822,1.6510779999999898,4000000,50163103,The Boy Next Door,Jennifer Lopez:1578 points|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Rob Cohen,male nudity|female nudity|sex|adultery|infidelity,91,Thriller,|Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment|,1/23/15,810,3.9,4236000,53122725,4.7
tt3321300,1.646664,0,0,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle:19808 points|Lara Pulver|Elyes Gabel,Bharat Nalluri,corruption|terrorist|explosive|police|kidnapping,104,Thriller|Action,|BBC Films|Isle of Man Film|Shine Pictures|Kudos Film and Television|Pinewood Pictures|,4/11/15,114,5.6,0,0,6.2
tt1674771,1.532997,30000000,49263404,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,Doug Ellin,friendship|hollywood|movie star|entourage,104,Comedy,|Warner Bros.|Closest to the Hole Productions|,6/3/15,364,6.2,31770000,52169944,6.6
tt0884732,1.510096,23000000,79799880,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,Jeremy Garelick,male friendship|impersonator|wedding|lying|best man,101,Comedy,|Miramax Films|Screen Gems|LStar Capital|,1/16/15,446,6.5,24357000,84508072,6.7
tt1727776,1.499614,15000000,14860766,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,female nudity|shotgun|nudity|strip club|party,93,Comedy|Horror,|Paramount Pictures|Oops Doughnuts Productions|Broken Road Productions|Brucks Entertainment|,10/23/15,288,6.2,15885000,15737551,6.3
tt3567288,1.495112,5000000,98450062,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan:18353 points,rap|pennsylvania|brother sister relationship|farm|grandparents,94,Horror|Thriller,|Blumhouse Productions|Blinding Edge Pictures|,9/10/15,729,5.9,5295000,104258614,6.2
tt1355683,1.48324599999999,53000000,99775678,Black Mass,Johnny Depp:79935 points|Joel Edgerton:16727 points|Benedict Cumberbatch:28564 points|Dakota Johnson|Kevin Bacon:26495 points,Scott Cooper:2495 points,boston|based on true story|organized crime,122,Crime|Drama,|Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment|,9/4/15,848,6.3,56126999,105662442,6.9
tt3276924,1.449072,8900000,50136,Heist,Jeffrey Dean Morgan|Robert De Niro:130207 points|Kate Bosworth:3720 points|Dave Bautista|Gina Carano,Scott Mann,casino|robbery|bus hijacking|heist,93,Crime|Action|Thriller,|Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures|,11/13/15,233,5.4,9425100,53094,6.1
tt3850590,1.448002,15000000,61548707,Krampus,Adam Scott|Toni Collette:26173 points|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,fire|winter|santa claus|snow storm|christmas tree,98,Horror|Comedy|Fantasy,|Universal Pictures|Legendary Pictures|,11/26/15,342,5.9,15885000,65180080,6.2
tt2402101,1.443406,20000000,208588,Dark Places,Charlize Theron:16177 points|Nicholas Hoult|Christina Hendricks|ChloÃ« Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,prison|based on novel|brother sister relationship|satanism|witness,113,Drama|Mystery|Thriller,|Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films|,3/31/15,322,5.7,21180000,220895,6.2
tt1781922,1.41239,5000000,54418872,No Escape,Owen Wilson:34891 points|Lake Bell:3780 points|Pierce Brosnan:16821 points|Sterling Jerins|Spencer Garrett,John Erick Dowdle,coup|american|family|foreign,103,Action|Thriller,|Bold Films|Living Films|Brothers Dowdle Productions|,8/26/15,519,6.7,5295000,57629585,6.8
tt3850214,1.40805,700000,17986781,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|ZoÃ« Kravitz|Chanel Iman,Rick Famuyiwa,california|hip-hop|harvard university|geek|coming of age,103,Crime|Drama|Comedy,|Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment|,6/19/15,448,7.3,741300,19048001,7.2
tt3316948,1.388251,28000000,28208085,American Ultra,Jesse Eisenberg:15573 points|Kristen Stewart:16821 points|Topher Grace:19649 points|Connie Britton|Walton Goggins,Nima Nourizadeh,memory loss|stoner|black ops,96,Comedy|Action,|Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company|,8/19/15,695,5.9,29652000,29872362,6.1
tt2404425,1.388032,11000000,61619773,Woman in Gold,Helen Mirren:9592 points|Ryan Reynolds:7804 points|Tatiana Maslany|Katie Holmes:20868 points|Max Irons,Simon Curtis:1777 points,nazis|art|stolen painting,120,Drama,|BBC Films|Origin Pictures|,4/10/15,277,7.3,11649000,65255339,7.3
tt3086386,1.38032,0,0,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Mike Elliott,magic|fantasy|steampunk|dragon,105,Action|Fantasy|Adventure,|Universal Pictures|,1/9/15,22,4.5,0,0,4.2
tt1850457,1.376605,30000000,105011053,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph:3573 points,Jason Moore,sister sister relationship|childhood home,118,Comedy,|Little Stranger|,12/18/15,399,5.9,31770000,111206704,6.0
tt2436386,1.360926,12000000,32248241,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,time travel|time machine|teenager|found footage,106,Science Fiction|Thriller,|Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures|,1/30/15,637,6.3,12708000,34150887,6.4
tt1727770,1.360827,0,5189646,Absolutely Anything,Simon Pegg|Kate Beckinsale:7832 points|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,Terry Jones:4427 points,london|alien|teacher|talking animal|super powers,85,Comedy|Science Fiction,|Premiere Picture|Bill and Ben Productions|GFM films|,6/26/15,199,5.8,0,5495835,6.0
tt2938956,1.355822,25000000,72629670,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,Camille Delamarre,transporter|sequel|suspense|car|bank heist,96,Thriller|Action|Crime,|EuropaCorp|,9/3/15,407,5.3,26475000,76914820,5.2
tt2554274,1.345982,55000000,74679822,Crimson Peak,Mia Wasikowska:11563 points|Jessica Chastain:44880 points|Tom Hiddleston:8154 points|Charlie Hunnam|Jim Beaver,Guillermo del Toro:11807 points,haunted house|mining|murder|spitting blood|gothic,119,Mystery|Thriller|Fantasy|Horror|Drama,|Legendary Pictures|,10/13/15,819,6.4,58244999,79085931,6.5
tt1945084,1.342839,0,0,Everly,Salma Hayek:4872 points|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,Joe Lynch,assassin|mob boss,90,Thriller|Action,"|Crime Scene Pictures|Radius-TWC|Anonymous Content|Vega, Baby!|",1/23/15,169,5.1,0,0,5.1
tt2268016,1.338481,14800000,122413057,Magic Mike XXL,Channing Tatum:10383 points|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,Gregory Jacobs,male friendship|strip club|road trip|strip tease|strip,115,Comedy|Drama|Music,|Warner Bros.|Iron Horse Entertainment (II)|,7/1/15,501,6.3,15673200,129635426,5.6
tt2473510,1.338322,10000000,78099553,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,terror|supernatural|sequel|demon|found footage,88,Horror|Thriller,|Paramount Pictures|Blumhouse Productions|,10/21/15,267,5.0,10590000,82707426,4.6
tt3205376,1.329702,0,229094,Slow West,Michael Fassbender:43545 points|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,John Maclean,fire|bounty hunter|shotgun|horseback riding|horse,84,Romance|Thriller|Western,|The New Zealand Film Commission|Film4|See Saw Films|DMC Films|,4/16/15,229,6.6,0,242611,6.9
tt3203606,1.316239,15000000,8235661,Trumbo,Bryan Cranston:19718 points|Diane Lane:3908 points|Helen Mirren:9592 points|Elle Fanning:24330 points|Louis C.K.,Jay Roach:8626 points,screenwriter|communist|biography|film history|hollywood,124,Drama,|Groundswell Productions|Inimitable Pictures|ShivHans Pictures|,10/27/15,273,7.2,15885000,8721565,7.5
tt1741273,1.315266,19500000,32189727,Secret in Their Eyes,Chiwetel Ejiofor:42061 points|Nicole Kidman:29068 points|Julia Roberts:28704 points|Dean Norris|Lyndon Smith,Billy Ray,fbi|missing child,111,Crime|Drama|Mystery,|Ingenious Media|Gran Via Productions|IM Global|Route One Films|,10/14/15,202,6.2,20650500,34088920,6.3
tt2872462,1.29314,0,2500431,Mistress America,Greta Gerwig:4656 points|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,Noah Baumbach:1707 points,comedy,84,Comedy,|RT Features|,8/14/15,132,6.4,0,2647956,6.7
tt2279373,1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,ocean|sea|star|water|comedy,93,Family|Animation,|Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment|,2/5/15,533,5.7,78365999,329978076,6.0
